orderNumber,productCode,productCode,quantityOrdered,productName,productLine,quantityInStock
10210,S700_3167,S700_3167,31,"F/A 18 Hornet 1/72",Planes,551
10210,S700_4002,S700_4002,42,"American Airlines: MD-11S",Planes,8820
10211,S10_1678,S10_1678,41,"1969 Harley Davidson Ultimate Chopper",Motorcycles,7933
10211,S12_1099,S12_1099,41,"1968 Ford Mustang","Classic Cars",68
10211,S12_2823,S12_2823,36,"2002 Suzuki XREO",Motorcycles,9997
10211,S12_3990,S12_3990,28,"1970 Plymouth Hemi Cuda","Classic Cars",5663
10211,S18_3278,S18_3278,35,"1969 Dodge Super Bee","Classic Cars",1917
10211,S18_3482,S18_3482,28,"1976 Ford Gran Torino","Classic Cars",9127
10211,S18_3782,S18_3782,46,"1957 Vespa GS150",Motorcycles,7689
10211,S18_4721,S18_4721,41,"1957 Corvette Convertible","Classic Cars",1249
10211,S24_1578,S24_1578,25,"1997 BMW R 1100 S",Motorcycles,7003
10211,S24_2360,S24_2360,21,"1982 Ducati 900 Monster",Motorcycles,6840
10211,S24_3371,S24_3371,48,"1971 Alpine Renault 1600s","Classic Cars",7995
10211,S24_4620,S24_4620,22,"1961 Chevrolet Impala","Classic Cars",7869
10211,S32_2206,S32_2206,41,"1982 Ducati 996 R",Motorcycles,9241
10211,S32_4485,S32_4485,37,"1974 Ducati 350 Mk3 Desmo",Motorcycles,3341
10211,S50_4713,S50_4713,40,"2002 Yamaha YZR M1",Motorcycles,600
10212,S12_3380,S12_3380,39,"1968 Dodge Charger","Classic Cars",9123
10212,S12_4675,S12_4675,33,"1969 Dodge Charger","Classic Cars",7323
10212,S18_1129,S18_1129,29,"1993 Mazda RX-7","Classic Cars",3975
10212,S18_1589,S18_1589,38,"1965 Aston Martin DB5","Classic Cars",9042
10212,S18_1889,S18_1889,20,"1948 Porsche 356-A Roadster","Classic Cars",8826
10212,S18_1984,S18_1984,41,"1995 Honda Civic","Classic Cars",9772
10212,S18_2870,S18_2870,40,"1999 Indy 500 Monte Carlo SS","Classic Cars",8164
10212,S18_3232,S18_3232,40,"1992 Ferrari 360 Spider red","Classic Cars",8347
10212,S18_3685,S18_3685,45,"1948 Porsche Type 356 Roadster","Classic Cars",8990
10212,S24_1046,S24_1046,41,"1970 Chevy Chevelle SS 454","Classic Cars",1005
10212,S24_1628,S24_1628,45,"1966 Shelby Cobra 427 S/C","Classic Cars",8197
10212,S24_2766,S24_2766,45,"1949 Jaguar XK 120","Classic Cars",2350
10212,S24_2972,S24_2972,34,"1982 Lamborghini Diablo","Classic Cars",7723
10212,S24_3191,S24_3191,27,"1969 Chevrolet Camaro Z28","Classic Cars",4695
10212,S24_3432,S24_3432,46,"2002 Chevy Corvette","Classic Cars",9446
10212,S24_3856,S24_3856,49,"1956 Porsche 356A Coupe","Classic Cars",6600
10213,S18_4409,S18_4409,38,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",6553
10213,S18_4933,S18_4933,25,"1957 Ford Thunderbird","Classic Cars",3209
10213,S24_2887,S24_2887,27,"1952 Citroen-15CV","Classic Cars",1452
10214,S18_1749,S18_1749,30,"1917 Grand Touring Sedan","Vintage Cars",2724
10214,S18_2248,S18_2248,21,"1911 Ford Town Car","Vintage Cars",540
10214,S18_2325,S18_2325,27,"1932 Model A Ford J-Coupe","Vintage Cars",9354
10214,S18_2795,S18_2795,50,"1928 Mercedes-Benz SSK","Vintage Cars",548
10214,S24_1937,S24_1937,20,"1939 Chevrolet Deluxe Coupe","Vintage Cars",7332
10214,S24_2022,S24_2022,49,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",2847
10214,S24_3969,S24_3969,44,"1936 Mercedes Benz 500k Roadster","Vintage Cars",2081
10215,S10_1949,S10_1949,35,"1952 Alpine Renault 1300","Classic Cars",7305
10215,S18_1097,S18_1097,46,"1940 Ford Pickup Truck","Trucks and Buses",2613
10215,S18_1342,S18_1342,27,"1937 Lincoln Berline","Vintage Cars",8693
10215,S18_1367,S18_1367,33,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",8635
10215,S18_2949,S18_2949,49,"1913 Ford Model T Speedster","Vintage Cars",4189
10215,S18_2957,S18_2957,31,"1934 Ford V8 Coupe","Vintage Cars",5649
10215,S18_3136,S18_3136,49,"18th Century Vintage Horse Carriage","Vintage Cars",5992
10215,S18_3320,S18_3320,41,"1917 Maxwell Touring Car","Vintage Cars",7913
10215,S18_4668,S18_4668,46,"1939 Cadillac Limousine","Vintage Cars",6645
10215,S24_4258,S24_4258,39,"1936 Chrysler Airflow","Vintage Cars",4710
10216,S12_1666,S12_1666,43,"1958 Setra Bus","Trucks and Buses",1579
10217,S10_4962,S10_4962,48,"1962 LanciaA Delta 16V","Classic Cars",6791
10217,S18_2432,S18_2432,35,"1926 Ford Fire Engine","Trucks and Buses",2018
10217,S18_4600,S18_4600,38,"1940s Ford truck","Trucks and Buses",3128
10217,S24_2300,S24_2300,28,"1962 Volkswagen Microbus","Trucks and Buses",2327
10217,S32_1268,S32_1268,21,"1980’s GM Manhattan Express","Trucks and Buses",5099
10217,S32_3522,S32_3522,39,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",814
10217,S700_2824,S700_2824,31,"1982 Camaro Z28","Classic Cars",6934
10218,S18_2319,S18_2319,22,"1964 Mercedes Tour Bus","Trucks and Buses",8258
10218,S18_3232,S18_3232,34,"1992 Ferrari 360 Spider red","Classic Cars",8347
10219,S12_4473,S12_4473,48,"1957 Chevy Pickup","Trucks and Buses",6125
10219,S18_2238,S18_2238,43,"1998 Chrysler Plymouth Prowler","Classic Cars",4724
10219,S24_2840,S24_2840,21,"1958 Chevy Corvette Limited Edition","Classic Cars",2542
10219,S32_2509,S32_2509,35,"1954 Greyhound Scenicruiser","Trucks and Buses",2874
10220,S12_1108,S12_1108,32,"2001 Ferrari Enzo","Classic Cars",3619
10220,S12_3148,S12_3148,30,"1969 Corvair Monza","Classic Cars",6906
10220,S12_3891,S12_3891,27,"1969 Ford Falcon","Classic Cars",1049
10220,S18_4027,S18_4027,50,"1970 Triumph Spitfire","Classic Cars",5545
10220,S24_1444,S24_1444,26,"1970 Dodge Coronet","Classic Cars",4074
10220,S24_4048,S24_4048,37,"1992 Porsche Cayenne Turbo Silver","Classic Cars",6582
10220,S32_3207,S32_3207,20,"1950's Chicago Surface Lines Streetcar",Trains,8601
10220,S50_1392,S50_1392,37,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",1016
10220,S50_1514,S50_1514,30,"1962 City of Detroit Streetcar",Trains,1645
10221,S18_3140,S18_3140,33,"1903 Ford Model A","Vintage Cars",3913
10221,S18_3259,S18_3259,23,"Collectable Wooden Train",Trains,6450
10221,S18_4522,S18_4522,39,"1904 Buick Runabout","Vintage Cars",8290
10221,S24_2011,S24_2011,49,"18th century schooner",Ships,1898
10221,S700_1938,S700_1938,23,"The Mayflower",Ships,737
10222,S10_4757,S10_4757,49,"1972 Alfa Romeo GTA","Classic Cars",3252
10222,S18_1662,S18_1662,49,"1980s Black Hawk Helicopter",Planes,5330
10222,S18_3029,S18_3029,49,"1999 Yamaha Speed Boat",Ships,4259
10222,S18_3856,S18_3856,45,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",2378
10222,S24_2841,S24_2841,32,"1900s Vintage Bi-Plane",Planes,5942
10222,S24_3151,S24_3151,47,"1912 Ford Model T Delivery Wagon","Vintage Cars",9173
10222,S24_3420,S24_3420,43,"1937 Horch 930V Limousine","Vintage Cars",2902
10222,S24_3816,S24_3816,46,"1940 Ford Delivery Sedan","Vintage Cars",6621
10222,S24_3949,S24_3949,48,"Corsair F4U ( Bird Cage)",Planes,6812
10222,S700_1138,S700_1138,31,"The Schooner Bluenose",Ships,1897
10222,S700_2047,S700_2047,26,"HMS Bounty",Ships,3501
10222,S700_2466,S700_2466,37,"America West Airlines B757-200",Planes,9653
10222,S700_2610,S700_2610,36,"The USS Constitution Ship",Ships,7083
10222,S700_3505,S700_3505,38,"The Titanic",Ships,1956
10222,S700_3962,S700_3962,31,"The Queen Mary",Ships,5088
10222,S700_4002,S700_4002,43,"American Airlines: MD-11S",Planes,8820
10222,S72_1253,S72_1253,31,"Boeing X-32A JSF",Planes,4857
10222,S72_3212,S72_3212,36,"Pont Yacht",Ships,414
10223,S10_1678,S10_1678,37,"1969 Harley Davidson Ultimate Chopper",Motorcycles,7933
10223,S10_2016,S10_2016,47,"1996 Moto Guzzi 1100i",Motorcycles,6625
10223,S10_4698,S10_4698,49,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,5582
10223,S18_2581,S18_2581,47,"P-51-D Mustang",Planes,992
10223,S18_2625,S18_2625,28,"1936 Harley Davidson El Knucklehead",Motorcycles,4357
10223,S24_1578,S24_1578,32,"1997 BMW R 1100 S",Motorcycles,7003
10223,S24_1785,S24_1785,34,"1928 British Royal Navy Airplane",Planes,3627
10223,S24_2000,S24_2000,38,"1960 BSA Gold Star DBD34",Motorcycles,15
10223,S24_4278,S24_4278,23,"1900s Vintage Tri-Plane",Planes,2756
10223,S32_1374,S32_1374,21,"1997 BMW F650 ST",Motorcycles,178
10223,S32_4289,S32_4289,20,"1928 Ford Phaeton Deluxe","Vintage Cars",136
10223,S50_1341,S50_1341,41,"1930 Buick Marquette Phaeton","Vintage Cars",7062
10223,S700_1691,S700_1691,25,"American Airlines: B767-300",Planes,5841
10223,S700_2834,S700_2834,29,"ATA: B757-300",Planes,7106
10223,S700_3167,S700_3167,26,"F/A 18 Hornet 1/72",Planes,551
10224,S12_2823,S12_2823,43,"2002 Suzuki XREO",Motorcycles,9997
10224,S18_3782,S18_3782,38,"1957 Vespa GS150",Motorcycles,7689
10224,S24_2360,S24_2360,37,"1982 Ducati 900 Monster",Motorcycles,6840
10224,S32_2206,S32_2206,43,"1982 Ducati 996 R",Motorcycles,9241
10224,S32_4485,S32_4485,30,"1974 Ducati 350 Mk3 Desmo",Motorcycles,3341
10224,S50_4713,S50_4713,50,"2002 Yamaha YZR M1",Motorcycles,600
10225,S12_1099,S12_1099,27,"1968 Ford Mustang","Classic Cars",68
10225,S12_3380,S12_3380,25,"1968 Dodge Charger","Classic Cars",9123
10225,S12_3990,S12_3990,37,"1970 Plymouth Hemi Cuda","Classic Cars",5663
10225,S12_4675,S12_4675,21,"1969 Dodge Charger","Classic Cars",7323
10225,S18_1129,S18_1129,32,"1993 Mazda RX-7","Classic Cars",3975
10225,S18_1889,S18_1889,47,"1948 Porsche 356-A Roadster","Classic Cars",8826
10225,S18_3232,S18_3232,43,"1992 Ferrari 360 Spider red","Classic Cars",8347
10225,S18_3278,S18_3278,37,"1969 Dodge Super Bee","Classic Cars",1917
10225,S18_3482,S18_3482,27,"1976 Ford Gran Torino","Classic Cars",9127
10225,S18_4721,S18_4721,35,"1957 Corvette Convertible","Classic Cars",1249
10225,S24_2972,S24_2972,42,"1982 Lamborghini Diablo","Classic Cars",7723
10225,S24_3371,S24_3371,24,"1971 Alpine Renault 1600s","Classic Cars",7995
10225,S24_3856,S24_3856,40,"1956 Porsche 356A Coupe","Classic Cars",6600
10225,S24_4620,S24_4620,46,"1961 Chevrolet Impala","Classic Cars",7869
10226,S18_1589,S18_1589,38,"1965 Aston Martin DB5","Classic Cars",9042
10226,S18_1984,S18_1984,24,"1995 Honda Civic","Classic Cars",9772
10226,S18_2870,S18_2870,24,"1999 Indy 500 Monte Carlo SS","Classic Cars",8164
10226,S18_3685,S18_3685,46,"1948 Porsche Type 356 Roadster","Classic Cars",8990
10226,S24_1046,S24_1046,21,"1970 Chevy Chevelle SS 454","Classic Cars",1005
10226,S24_1628,S24_1628,36,"1966 Shelby Cobra 427 S/C","Classic Cars",8197
10226,S24_3432,S24_3432,48,"2002 Chevy Corvette","Classic Cars",9446
10227,S18_1342,S18_1342,25,"1937 Lincoln Berline","Vintage Cars",8693
10227,S18_1367,S18_1367,31,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",8635
10227,S18_1749,S18_1749,26,"1917 Grand Touring Sedan","Vintage Cars",2724
10227,S18_2248,S18_2248,28,"1911 Ford Town Car","Vintage Cars",540
10227,S18_2325,S18_2325,46,"1932 Model A Ford J-Coupe","Vintage Cars",9354
10227,S18_2795,S18_2795,29,"1928 Mercedes-Benz SSK","Vintage Cars",548
10227,S18_3320,S18_3320,33,"1917 Maxwell Touring Car","Vintage Cars",7913
10227,S18_4409,S18_4409,34,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",6553
10227,S18_4933,S18_4933,37,"1957 Ford Thunderbird","Classic Cars",3209
10227,S24_1937,S24_1937,42,"1939 Chevrolet Deluxe Coupe","Vintage Cars",7332
10227,S24_2022,S24_2022,24,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",2847
10227,S24_2766,S24_2766,47,"1949 Jaguar XK 120","Classic Cars",2350
10227,S24_2887,S24_2887,33,"1952 Citroen-15CV","Classic Cars",1452
10227,S24_3191,S24_3191,40,"1969 Chevrolet Camaro Z28","Classic Cars",4695
10227,S24_3969,S24_3969,27,"1936 Mercedes Benz 500k Roadster","Vintage Cars",2081
10228,S10_1949,S10_1949,29,"1952 Alpine Renault 1300","Classic Cars",7305
10228,S18_1097,S18_1097,32,"1940 Ford Pickup Truck","Trucks and Buses",2613
10228,S18_2949,S18_2949,24,"1913 Ford Model T Speedster","Vintage Cars",4189
10228,S18_2957,S18_2957,45,"1934 Ford V8 Coupe","Vintage Cars",5649
10228,S18_3136,S18_3136,31,"18th Century Vintage Horse Carriage","Vintage Cars",5992
10228,S24_4258,S24_4258,33,"1936 Chrysler Airflow","Vintage Cars",4710
10229,S10_4962,S10_4962,50,"1962 LanciaA Delta 16V","Classic Cars",6791
10229,S12_1666,S12_1666,25,"1958 Setra Bus","Trucks and Buses",1579
10229,S12_4473,S12_4473,36,"1957 Chevy Pickup","Trucks and Buses",6125
10229,S18_2319,S18_2319,26,"1964 Mercedes Tour Bus","Trucks and Buses",8258
10229,S18_2432,S18_2432,28,"1926 Ford Fire Engine","Trucks and Buses",2018
10229,S18_3232,S18_3232,22,"1992 Ferrari 360 Spider red","Classic Cars",8347
10229,S18_4600,S18_4600,41,"1940s Ford truck","Trucks and Buses",3128
10229,S18_4668,S18_4668,39,"1939 Cadillac Limousine","Vintage Cars",6645
10229,S24_2300,S24_2300,48,"1962 Volkswagen Microbus","Trucks and Buses",2327
10229,S24_2840,S24_2840,33,"1958 Chevy Corvette Limited Edition","Classic Cars",2542
10229,S32_1268,S32_1268,25,"1980’s GM Manhattan Express","Trucks and Buses",5099
10229,S32_2509,S32_2509,23,"1954 Greyhound Scenicruiser","Trucks and Buses",2874
10229,S32_3522,S32_3522,30,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",814
10229,S700_2824,S700_2824,50,"1982 Camaro Z28","Classic Cars",6934
10230,S12_3148,S12_3148,43,"1969 Corvair Monza","Classic Cars",6906
10230,S18_2238,S18_2238,49,"1998 Chrysler Plymouth Prowler","Classic Cars",4724
10230,S18_4027,S18_4027,42,"1970 Triumph Spitfire","Classic Cars",5545
10230,S24_1444,S24_1444,36,"1970 Dodge Coronet","Classic Cars",4074
10230,S24_4048,S24_4048,45,"1992 Porsche Cayenne Turbo Silver","Classic Cars",6582
10230,S32_3207,S32_3207,46,"1950's Chicago Surface Lines Streetcar",Trains,8601
10230,S50_1392,S50_1392,34,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",1016
10230,S50_1514,S50_1514,43,"1962 City of Detroit Streetcar",Trains,1645
10231,S12_1108,S12_1108,42,"2001 Ferrari Enzo","Classic Cars",3619
10231,S12_3891,S12_3891,49,"1969 Ford Falcon","Classic Cars",1049
10232,S18_3140,S18_3140,22,"1903 Ford Model A","Vintage Cars",3913
10232,S18_3259,S18_3259,48,"Collectable Wooden Train",Trains,6450
10232,S18_4522,S18_4522,23,"1904 Buick Runabout","Vintage Cars",8290
10232,S24_2011,S24_2011,46,"18th century schooner",Ships,1898
10232,S700_1938,S700_1938,26,"The Mayflower",Ships,737
10232,S700_3505,S700_3505,48,"The Titanic",Ships,1956
10232,S700_3962,S700_3962,35,"The Queen Mary",Ships,5088
10232,S72_3212,S72_3212,24,"Pont Yacht",Ships,414
10233,S24_3151,S24_3151,40,"1912 Ford Model T Delivery Wagon","Vintage Cars",9173
10233,S700_1138,S700_1138,36,"The Schooner Bluenose",Ships,1897
10233,S700_2610,S700_2610,29,"The USS Constitution Ship",Ships,7083
10234,S10_4757,S10_4757,48,"1972 Alfa Romeo GTA","Classic Cars",3252
10234,S18_1662,S18_1662,50,"1980s Black Hawk Helicopter",Planes,5330
10234,S18_3029,S18_3029,48,"1999 Yamaha Speed Boat",Ships,4259
10234,S18_3856,S18_3856,39,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",2378
10234,S24_2841,S24_2841,44,"1900s Vintage Bi-Plane",Planes,5942
10234,S24_3420,S24_3420,25,"1937 Horch 930V Limousine","Vintage Cars",2902
10234,S24_3816,S24_3816,31,"1940 Ford Delivery Sedan","Vintage Cars",6621
10234,S700_2047,S700_2047,29,"HMS Bounty",Ships,3501
10234,S72_1253,S72_1253,40,"Boeing X-32A JSF",Planes,4857
10235,S18_2581,S18_2581,24,"P-51-D Mustang",Planes,992
10235,S24_1785,S24_1785,23,"1928 British Royal Navy Airplane",Planes,3627
10235,S24_3949,S24_3949,33,"Corsair F4U ( Bird Cage)",Planes,6812
10235,S24_4278,S24_4278,40,"1900s Vintage Tri-Plane",Planes,2756
10235,S32_1374,S32_1374,41,"1997 BMW F650 ST",Motorcycles,178
10235,S32_4289,S32_4289,34,"1928 Ford Phaeton Deluxe","Vintage Cars",136
10235,S50_1341,S50_1341,41,"1930 Buick Marquette Phaeton","Vintage Cars",7062
10235,S700_1691,S700_1691,25,"American Airlines: B767-300",Planes,5841
10235,S700_2466,S700_2466,38,"America West Airlines B757-200",Planes,9653
10235,S700_2834,S700_2834,25,"ATA: B757-300",Planes,7106
10235,S700_3167,S700_3167,32,"F/A 18 Hornet 1/72",Planes,551
10235,S700_4002,S700_4002,34,"American Airlines: MD-11S",Planes,8820
10236,S10_2016,S10_2016,22,"1996 Moto Guzzi 1100i",Motorcycles,6625
10236,S18_2625,S18_2625,23,"1936 Harley Davidson El Knucklehead",Motorcycles,4357
10236,S24_2000,S24_2000,36,"1960 BSA Gold Star DBD34",Motorcycles,15
10237,S10_1678,S10_1678,23,"1969 Harley Davidson Ultimate Chopper",Motorcycles,7933
10237,S10_4698,S10_4698,39,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,5582
10237,S12_2823,S12_2823,32,"2002 Suzuki XREO",Motorcycles,9997
10237,S18_3782,S18_3782,26,"1957 Vespa GS150",Motorcycles,7689
10237,S24_1578,S24_1578,20,"1997 BMW R 1100 S",Motorcycles,7003
10237,S24_2360,S24_2360,26,"1982 Ducati 900 Monster",Motorcycles,6840
10237,S32_2206,S32_2206,26,"1982 Ducati 996 R",Motorcycles,9241
10237,S32_4485,S32_4485,27,"1974 Ducati 350 Mk3 Desmo",Motorcycles,3341
10237,S50_4713,S50_4713,20,"2002 Yamaha YZR M1",Motorcycles,600
10238,S12_1099,S12_1099,28,"1968 Ford Mustang","Classic Cars",68
10238,S12_3380,S12_3380,29,"1968 Dodge Charger","Classic Cars",9123
10238,S12_3990,S12_3990,20,"1970 Plymouth Hemi Cuda","Classic Cars",5663
10238,S18_3278,S18_3278,41,"1969 Dodge Super Bee","Classic Cars",1917
10238,S18_3482,S18_3482,49,"1976 Ford Gran Torino","Classic Cars",9127
10238,S18_4721,S18_4721,44,"1957 Corvette Convertible","Classic Cars",1249
10238,S24_3371,S24_3371,47,"1971 Alpine Renault 1600s","Classic Cars",7995
10238,S24_4620,S24_4620,22,"1961 Chevrolet Impala","Classic Cars",7869
10239,S12_4675,S12_4675,21,"1969 Dodge Charger","Classic Cars",7323
10239,S18_1889,S18_1889,46,"1948 Porsche 356-A Roadster","Classic Cars",8826
10239,S18_3232,S18_3232,47,"1992 Ferrari 360 Spider red","Classic Cars",8347
10239,S24_2972,S24_2972,20,"1982 Lamborghini Diablo","Classic Cars",7723
10239,S24_3856,S24_3856,29,"1956 Porsche 356A Coupe","Classic Cars",6600
10240,S18_1129,S18_1129,41,"1993 Mazda RX-7","Classic Cars",3975
10240,S18_1984,S18_1984,37,"1995 Honda Civic","Classic Cars",9772
10240,S18_3685,S18_3685,37,"1948 Porsche Type 356 Roadster","Classic Cars",8990
10241,S18_1589,S18_1589,21,"1965 Aston Martin DB5","Classic Cars",9042
10241,S18_1749,S18_1749,41,"1917 Grand Touring Sedan","Vintage Cars",2724
10241,S18_2248,S18_2248,33,"1911 Ford Town Car","Vintage Cars",540
10241,S18_2870,S18_2870,44,"1999 Indy 500 Monte Carlo SS","Classic Cars",8164
10241,S18_4409,S18_4409,42,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",6553
10241,S18_4933,S18_4933,30,"1957 Ford Thunderbird","Classic Cars",3209
10241,S24_1046,S24_1046,22,"1970 Chevy Chevelle SS 454","Classic Cars",1005
10241,S24_1628,S24_1628,21,"1966 Shelby Cobra 427 S/C","Classic Cars",8197
10241,S24_2766,S24_2766,47,"1949 Jaguar XK 120","Classic Cars",2350
10241,S24_2887,S24_2887,28,"1952 Citroen-15CV","Classic Cars",1452
10241,S24_3191,S24_3191,26,"1969 Chevrolet Camaro Z28","Classic Cars",4695
10241,S24_3432,S24_3432,27,"2002 Chevy Corvette","Classic Cars",9446
10242,S24_3969,S24_3969,46,"1936 Mercedes Benz 500k Roadster","Vintage Cars",2081
10243,S18_2325,S18_2325,47,"1932 Model A Ford J-Coupe","Vintage Cars",9354
10243,S24_1937,S24_1937,33,"1939 Chevrolet Deluxe Coupe","Vintage Cars",7332
10244,S18_1342,S18_1342,40,"1937 Lincoln Berline","Vintage Cars",8693
10244,S18_1367,S18_1367,20,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",8635
10244,S18_2795,S18_2795,43,"1928 Mercedes-Benz SSK","Vintage Cars",548
10244,S18_2949,S18_2949,30,"1913 Ford Model T Speedster","Vintage Cars",4189
10244,S18_2957,S18_2957,24,"1934 Ford V8 Coupe","Vintage Cars",5649
10244,S18_3136,S18_3136,29,"18th Century Vintage Horse Carriage","Vintage Cars",5992
10244,S18_3320,S18_3320,36,"1917 Maxwell Touring Car","Vintage Cars",7913
10244,S24_2022,S24_2022,39,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",2847
10244,S24_4258,S24_4258,40,"1936 Chrysler Airflow","Vintage Cars",4710
10245,S10_1949,S10_1949,34,"1952 Alpine Renault 1300","Classic Cars",7305
10245,S10_4962,S10_4962,28,"1962 LanciaA Delta 16V","Classic Cars",6791
10245,S12_1666,S12_1666,38,"1958 Setra Bus","Trucks and Buses",1579
10245,S18_1097,S18_1097,29,"1940 Ford Pickup Truck","Trucks and Buses",2613
10245,S18_4600,S18_4600,21,"1940s Ford truck","Trucks and Buses",3128
10245,S18_4668,S18_4668,45,"1939 Cadillac Limousine","Vintage Cars",6645
10245,S32_1268,S32_1268,37,"1980’s GM Manhattan Express","Trucks and Buses",5099
10245,S32_3522,S32_3522,44,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",814
10245,S700_2824,S700_2824,44,"1982 Camaro Z28","Classic Cars",6934
10246,S12_4473,S12_4473,46,"1957 Chevy Pickup","Trucks and Buses",6125
10246,S18_2238,S18_2238,40,"1998 Chrysler Plymouth Prowler","Classic Cars",4724
10246,S18_2319,S18_2319,22,"1964 Mercedes Tour Bus","Trucks and Buses",8258
10246,S18_2432,S18_2432,30,"1926 Ford Fire Engine","Trucks and Buses",2018
10246,S18_3232,S18_3232,36,"1992 Ferrari 360 Spider red","Classic Cars",8347
10246,S24_1444,S24_1444,44,"1970 Dodge Coronet","Classic Cars",4074
10246,S24_2300,S24_2300,29,"1962 Volkswagen Microbus","Trucks and Buses",2327
10246,S24_2840,S24_2840,49,"1958 Chevy Corvette Limited Edition","Classic Cars",2542
10246,S24_4048,S24_4048,46,"1992 Porsche Cayenne Turbo Silver","Classic Cars",6582
10246,S32_2509,S32_2509,35,"1954 Greyhound Scenicruiser","Trucks and Buses",2874
10246,S50_1392,S50_1392,22,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",1016
10247,S12_1108,S12_1108,44,"2001 Ferrari Enzo","Classic Cars",3619
10247,S12_3148,S12_3148,25,"1969 Corvair Monza","Classic Cars",6906
10247,S12_3891,S12_3891,27,"1969 Ford Falcon","Classic Cars",1049
10247,S18_4027,S18_4027,48,"1970 Triumph Spitfire","Classic Cars",5545
